seed,order_id,task_order,method,memory_budget,method_cell,status,ewc_lambda,selected_ewc_lambda,task_id,task_position,A_after,A_final,BWT,forgetting,optimizer_steps,epochs,batch_size,current_examples,replay_examples,train_examples_total,processed_examples
9,shuffle_1,1-0-2-4-3,ewc,0,ewc,PASS,100.0,100.0,3,4,0.994,0.994,0.0,0.0,160,10,128,2000,0,2000,20000
9,shuffle_2,2-3-0-4-1,no_replay,0,no_replay,PASS,0.0,0.0,2,0,0.994,0.0,-0.994,0.994,160,10,128,2000,0,2000,20000
9,shuffle_2,2-3-0-4-1,no_replay,0,no_replay,PASS,0.0,0.0,3,1,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
9,shuffle_2,2-3-0-4-1,no_replay,0,no_replay,PASS,0.0,0.0,0,2,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
9,shuffle_2,2-3-0-4-1,no_replay,0,no_replay,PASS,0.0,0.0,4,3,0.982,0.0,-0.982,0.982,160,10,128,2000,0,2000,20000
9,shuffle_2,2-3-0-4-1,no_replay,0,no_replay,PASS,0.0,0.0,1,4,0.975,0.975,0.0,0.0,160,10,128,2000,0,2000,20000
9,shuffle_2,2-3-0-4-1,experience_replay,100,er100,PASS,0.0,0.0,2,0,0.994,0.0,-0.994,0.994,160,10,128,2000,0,2000,20000
9,shuffle_2,2-3-0-4-1,experience_replay,100,er100,PASS,0.0,0.0,3,1,0.99,0.0,-0.99,0.99,170,10,128,2000,100,2100,21000
9,shuffle_2,2-3-0-4-1,experience_replay,100,er100,PASS,0.0,0.0,0,2,0.999,0.0,-0.999,0.999,170,10,128,2000,100,2100,21000
9,shuffle_2,2-3-0-4-1,experience_replay,100,er100,PASS,0.0,0.0,4,3,0.975,0.394,-0.581,0.581,170,10,128,2000,100,2100,21000
9,shuffle_2,2-3-0-4-1,experience_replay,100,er100,PASS,0.0,0.0,1,4,0.969,0.969,0.0,0.0,170,10,128,2000,100,2100,21000
9,shuffle_2,2-3-0-4-1,experience_replay,500,er500,PASS,0.0,0.0,2,0,0.994,0.0,-0.994,0.994,160,10,128,2000,0,2000,20000
9,shuffle_2,2-3-0-4-1,experience_replay,500,er500,PASS,0.0,0.0,3,1,0.982,0.211,-0.771,0.771,200,10,128,2000,500,2500,25000
9,shuffle_2,2-3-0-4-1,experience_replay,500,er500,PASS,0.0,0.0,0,2,0.995,0.914,-0.08099999999999996,0.08099999999999996,200,10,128,2000,500,2500,25000
9,shuffle_2,2-3-0-4-1,experience_replay,500,er500,PASS,0.0,0.0,4,3,0.976,0.865,-0.11099999999999999,0.11099999999999999,200,10,128,2000,500,2500,25000
9,shuffle_2,2-3-0-4-1,experience_replay,500,er500,PASS,0.0,0.0,1,4,0.965,0.965,0.0,0.0,200,10,128,2000,500,2500,25000
9,shuffle_2,2-3-0-4-1,ewc,0,ewc,PASS,100.0,100.0,2,0,0.994,0.0,-0.994,0.994,160,10,128,2000,0,2000,20000
9,shuffle_2,2-3-0-4-1,ewc,0,ewc,PASS,100.0,100.0,3,1,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
9,shuffle_2,2-3-0-4-1,ewc,0,ewc,PASS,100.0,100.0,0,2,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
9,shuffle_2,2-3-0-4-1,ewc,0,ewc,PASS,100.0,100.0,4,3,0.982,0.0,-0.982,0.982,160,10,128,2000,0,2000,20000
9,shuffle_2,2-3-0-4-1,ewc,0,ewc,PASS,100.0,100.0,1,4,0.969,0.969,0.0,0.0,160,10,128,2000,0,2000,20000
9,shuffle_3,1-2-0-3-4,no_replay,0,no_replay,PASS,0.0,0.0,1,0,0.977,0.0,-0.977,0.977,160,10,128,2000,0,2000,20000
9,shuffle_3,1-2-0-3-4,no_replay,0,no_replay,PASS,0.0,0.0,2,1,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
9,shuffle_3,1-2-0-3-4,no_replay,0,no_replay,PASS,0.0,0.0,0,2,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
9,shuffle_3,1-2-0-3-4,no_replay,0,no_replay,PASS,0.0,0.0,3,3,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
9,shuffle_3,1-2-0-3-4,no_replay,0,no_replay,PASS,0.0,0.0,4,4,0.979,0.979,0.0,0.0,160,10,128,2000,0,2000,20000
9,shuffle_3,1-2-0-3-4,experience_replay,100,er100,PASS,0.0,0.0,1,0,0.977,0.0,-0.977,0.977,160,10,128,2000,0,2000,20000
9,shuffle_3,1-2-0-3-4,experience_replay,100,er100,PASS,0.0,0.0,2,1,0.987,0.0,-0.987,0.987,170,10,128,2000,100,2100,21000
9,shuffle_3,1-2-0-3-4,experience_replay,100,er100,PASS,0.0,0.0,0,2,0.999,0.131,-0.868,0.868,170,10,128,2000,100,2100,21000
9,shuffle_3,1-2-0-3-4,experience_replay,100,er100,PASS,0.0,0.0,3,3,0.988,0.754,-0.23399999999999999,0.23399999999999999,170,10,128,2000,100,2100,21000
9,shuffle_3,1-2-0-3-4,experience_replay,100,er100,PASS,0.0,0.0,4,4,0.981,0.981,0.0,0.0,170,10,128,2000,100,2100,21000
9,shuffle_3,1-2-0-3-4,experience_replay,500,er500,PASS,0.0,0.0,1,0,0.977,0.02,-0.957,0.957,160,10,128,2000,0,2000,20000
9,shuffle_3,1-2-0-3-4,experience_replay,500,er500,PASS,0.0,0.0,2,1,0.982,0.192,-0.79,0.79,200,10,128,2000,500,2500,25000
9,shuffle_3,1-2-0-3-4,experience_replay,500,er500,PASS,0.0,0.0,0,2,0.995,0.913,-0.08199999999999996,0.08199999999999996,200,10,128,2000,500,2500,25000
9,shuffle_3,1-2-0-3-4,experience_replay,500,er500,PASS,0.0,0.0,3,3,0.982,0.884,-0.09799999999999998,0.09799999999999998,200,10,128,2000,500,2500,25000
9,shuffle_3,1-2-0-3-4,experience_replay,500,er500,PASS,0.0,0.0,4,4,0.972,0.972,0.0,0.0,200,10,128,2000,500,2500,25000
9,shuffle_3,1-2-0-3-4,ewc,0,ewc,PASS,100.0,100.0,1,0,0.977,0.0,-0.977,0.977,160,10,128,2000,0,2000,20000
9,shuffle_3,1-2-0-3-4,ewc,0,ewc,PASS,100.0,100.0,2,1,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
9,shuffle_3,1-2-0-3-4,ewc,0,ewc,PASS,100.0,100.0,0,2,1.0,0.0,-1.0,1.0,160,10,128,2000,0,2000,20000
9,shuffle_3,1-2-0-3-4,ewc,0,ewc,PASS,100.0,100.0,3,3,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
9,shuffle_3,1-2-0-3-4,ewc,0,ewc,PASS,100.0,100.0,4,4,0.984,0.984,0.0,0.0,160,10,128,2000,0,2000,20000
10,canonical,0-1-2-3-4,no_replay,0,no_replay,PASS,0.0,0.0,0,0,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
10,canonical,0-1-2-3-4,no_replay,0,no_replay,PASS,0.0,0.0,1,1,0.973,0.0,-0.973,0.973,160,10,128,2000,0,2000,20000
10,canonical,0-1-2-3-4,no_replay,0,no_replay,PASS,0.0,0.0,2,2,0.994,0.0,-0.994,0.994,160,10,128,2000,0,2000,20000
10,canonical,0-1-2-3-4,no_replay,0,no_replay,PASS,0.0,0.0,3,3,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
10,canonical,0-1-2-3-4,no_replay,0,no_replay,PASS,0.0,0.0,4,4,0.976,0.976,0.0,0.0,160,10,128,2000,0,2000,20000
10,canonical,0-1-2-3-4,experience_replay,100,er100,PASS,0.0,0.0,0,0,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
10,canonical,0-1-2-3-4,experience_replay,100,er100,PASS,0.0,0.0,1,1,0.974,0.0,-0.974,0.974,170,10,128,2000,100,2100,21000
10,canonical,0-1-2-3-4,experience_replay,100,er100,PASS,0.0,0.0,2,2,0.993,0.0,-0.993,0.993,170,10,128,2000,100,2100,21000
10,canonical,0-1-2-3-4,experience_replay,100,er100,PASS,0.0,0.0,3,3,0.99,0.741,-0.249,0.249,170,10,128,2000,100,2100,21000
10,canonical,0-1-2-3-4,experience_replay,100,er100,PASS,0.0,0.0,4,4,0.981,0.981,0.0,0.0,170,10,128,2000,100,2100,21000
10,canonical,0-1-2-3-4,experience_replay,500,er500,PASS,0.0,0.0,0,0,0.999,0.142,-0.857,0.857,160,10,128,2000,0,2000,20000
10,canonical,0-1-2-3-4,experience_replay,500,er500,PASS,0.0,0.0,1,1,0.973,0.369,-0.604,0.604,200,10,128,2000,500,2500,25000
10,canonical,0-1-2-3-4,experience_replay,500,er500,PASS,0.0,0.0,2,2,0.982,0.154,-0.828,0.828,200,10,128,2000,500,2500,25000
10,canonical,0-1-2-3-4,experience_replay,500,er500,PASS,0.0,0.0,3,3,0.973,0.941,-0.03200000000000003,0.03200000000000003,200,10,128,2000,500,2500,25000
10,canonical,0-1-2-3-4,experience_replay,500,er500,PASS,0.0,0.0,4,4,0.976,0.976,0.0,0.0,200,10,128,2000,500,2500,25000
10,canonical,0-1-2-3-4,ewc,0,ewc,PASS,100.0,100.0,0,0,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
10,canonical,0-1-2-3-4,ewc,0,ewc,PASS,100.0,100.0,1,1,0.973,0.009,-0.964,0.964,160,10,128,2000,0,2000,20000
10,canonical,0-1-2-3-4,ewc,0,ewc,PASS,100.0,100.0,2,2,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
10,canonical,0-1-2-3-4,ewc,0,ewc,PASS,100.0,100.0,3,3,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
10,canonical,0-1-2-3-4,ewc,0,ewc,PASS,100.0,100.0,4,4,0.982,0.982,0.0,0.0,160,10,128,2000,0,2000,20000
10,shuffle_0,2-3-1-0-4,no_replay,0,no_replay,PASS,0.0,0.0,2,0,0.991,0.0,-0.991,0.991,160,10,128,2000,0,2000,20000
10,shuffle_0,2-3-1-0-4,no_replay,0,no_replay,PASS,0.0,0.0,3,1,0.992,0.0,-0.992,0.992,160,10,128,2000,0,2000,20000
10,shuffle_0,2-3-1-0-4,no_replay,0,no_replay,PASS,0.0,0.0,1,2,0.971,0.0,-0.971,0.971,160,10,128,2000,0,2000,20000
10,shuffle_0,2-3-1-0-4,no_replay,0,no_replay,PASS,0.0,0.0,0,3,1.0,0.0,-1.0,1.0,160,10,128,2000,0,2000,20000
10,shuffle_0,2-3-1-0-4,no_replay,0,no_replay,PASS,0.0,0.0,4,4,0.98,0.98,0.0,0.0,160,10,128,2000,0,2000,20000
10,shuffle_0,2-3-1-0-4,experience_replay,100,er100,PASS,0.0,0.0,2,0,0.991,0.0,-0.991,0.991,160,10,128,2000,0,2000,20000
10,shuffle_0,2-3-1-0-4,experience_replay,100,er100,PASS,0.0,0.0,3,1,0.992,0.0,-0.992,0.992,170,10,128,2000,100,2100,21000
10,shuffle_0,2-3-1-0-4,experience_replay,100,er100,PASS,0.0,0.0,1,2,0.975,0.007,-0.968,0.968,170,10,128,2000,100,2100,21000
10,shuffle_0,2-3-1-0-4,experience_replay,100,er100,PASS,0.0,0.0,0,3,0.998,0.868,-0.13,0.13,170,10,128,2000,100,2100,21000
10,shuffle_0,2-3-1-0-4,experience_replay,100,er100,PASS,0.0,0.0,4,4,0.98,0.98,0.0,0.0,170,10,128,2000,100,2100,21000
10,shuffle_0,2-3-1-0-4,experience_replay,500,er500,PASS,0.0,0.0,2,0,0.991,0.0,-0.991,0.991,160,10,128,2000,0,2000,20000
10,shuffle_0,2-3-1-0-4,experience_replay,500,er500,PASS,0.0,0.0,3,1,0.982,0.6,-0.382,0.382,200,10,128,2000,500,2500,25000
10,shuffle_0,2-3-1-0-4,experience_replay,500,er500,PASS,0.0,0.0,1,2,0.967,0.609,-0.358,0.358,200,10,128,2000,500,2500,25000
10,shuffle_0,2-3-1-0-4,experience_replay,500,er500,PASS,0.0,0.0,0,3,0.994,0.96,-0.03400000000000003,0.03400000000000003,200,10,128,2000,500,2500,25000
10,shuffle_0,2-3-1-0-4,experience_replay,500,er500,PASS,0.0,0.0,4,4,0.976,0.976,0.0,0.0,200,10,128,2000,500,2500,25000
10,shuffle_0,2-3-1-0-4,ewc,0,ewc,PASS,100.0,100.0,2,0,0.991,0.0,-0.991,0.991,160,10,128,2000,0,2000,20000
10,shuffle_0,2-3-1-0-4,ewc,0,ewc,PASS,100.0,100.0,3,1,0.992,0.0,-0.992,0.992,160,10,128,2000,0,2000,20000
10,shuffle_0,2-3-1-0-4,ewc,0,ewc,PASS,100.0,100.0,1,2,0.978,0.0,-0.978,0.978,160,10,128,2000,0,2000,20000
10,shuffle_0,2-3-1-0-4,ewc,0,ewc,PASS,100.0,100.0,0,3,1.0,0.0,-1.0,1.0,160,10,128,2000,0,2000,20000
10,shuffle_0,2-3-1-0-4,ewc,0,ewc,PASS,100.0,100.0,4,4,0.983,0.983,0.0,0.0,160,10,128,2000,0,2000,20000
10,shuffle_1,1-0-2-4-3,no_replay,0,no_replay,PASS,0.0,0.0,1,0,0.975,0.0,-0.975,0.975,160,10,128,2000,0,2000,20000
10,shuffle_1,1-0-2-4-3,no_replay,0,no_replay,PASS,0.0,0.0,0,1,1.0,0.0,-1.0,1.0,160,10,128,2000,0,2000,20000
10,shuffle_1,1-0-2-4-3,no_replay,0,no_replay,PASS,0.0,0.0,2,2,0.994,0.0,-0.994,0.994,160,10,128,2000,0,2000,20000
10,shuffle_1,1-0-2-4-3,no_replay,0,no_replay,PASS,0.0,0.0,4,3,0.978,0.0,-0.978,0.978,160,10,128,2000,0,2000,20000
10,shuffle_1,1-0-2-4-3,no_replay,0,no_replay,PASS,0.0,0.0,3,4,0.993,0.993,0.0,0.0,160,10,128,2000,0,2000,20000
10,shuffle_1,1-0-2-4-3,experience_replay,100,er100,PASS,0.0,0.0,1,0,0.975,0.0,-0.975,0.975,160,10,128,2000,0,2000,20000
10,shuffle_1,1-0-2-4-3,experience_replay,100,er100,PASS,0.0,0.0,0,1,0.995,0.0,-0.995,0.995,170,10,128,2000,100,2100,21000
10,shuffle_1,1-0-2-4-3,experience_replay,100,er100,PASS,0.0,0.0,2,2,0.992,0.0,-0.992,0.992,170,10,128,2000,100,2100,21000
10,shuffle_1,1-0-2-4-3,experience_replay,100,er100,PASS,0.0,0.0,4,3,0.976,0.499,-0.477,0.477,170,10,128,2000,100,2100,21000
10,shuffle_1,1-0-2-4-3,experience_replay,100,er100,PASS,0.0,0.0,3,4,0.984,0.984,0.0,0.0,170,10,128,2000,100,2100,21000
10,shuffle_1,1-0-2-4-3,experience_replay,500,er500,PASS,0.0,0.0,1,0,0.975,0.0,-0.975,0.975,160,10,128,2000,0,2000,20000
10,shuffle_1,1-0-2-4-3,experience_replay,500,er500,PASS,0.0,0.0,0,1,0.995,0.6,-0.395,0.395,200,10,128,2000,500,2500,25000
10,shuffle_1,1-0-2-4-3,experience_replay,500,er500,PASS,0.0,0.0,2,2,0.985,0.806,-0.17899999999999994,0.17899999999999994,200,10,128,2000,500,2500,25000
10,shuffle_1,1-0-2-4-3,experience_replay,500,er500,PASS,0.0,0.0,4,3,0.953,0.896,-0.05699999999999994,0.05699999999999994,200,10,128,2000,500,2500,25000
10,shuffle_1,1-0-2-4-3,experience_replay,500,er500,PASS,0.0,0.0,3,4,0.976,0.976,0.0,0.0,200,10,128,2000,500,2500,25000
10,shuffle_1,1-0-2-4-3,ewc,0,ewc,PASS,100.0,100.0,1,0,0.975,0.0,-0.975,0.975,160,10,128,2000,0,2000,20000
10,shuffle_1,1-0-2-4-3,ewc,0,ewc,PASS,100.0,100.0,0,1,1.0,0.0,-1.0,1.0,160,10,128,2000,0,2000,20000
10,shuffle_1,1-0-2-4-3,ewc,0,ewc,PASS,100.0,100.0,2,2,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
10,shuffle_1,1-0-2-4-3,ewc,0,ewc,PASS,100.0,100.0,4,3,0.986,0.0,-0.986,0.986,160,10,128,2000,0,2000,20000
10,shuffle_1,1-0-2-4-3,ewc,0,ewc,PASS,100.0,100.0,3,4,0.996,0.996,0.0,0.0,160,10,128,2000,0,2000,20000
10,shuffle_2,2-3-0-4-1,no_replay,0,no_replay,PASS,0.0,0.0,2,0,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
10,shuffle_2,2-3-0-4-1,no_replay,0,no_replay,PASS,0.0,0.0,3,1,0.992,0.0,-0.992,0.992,160,10,128,2000,0,2000,20000
10,shuffle_2,2-3-0-4-1,no_replay,0,no_replay,PASS,0.0,0.0,0,2,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
10,shuffle_2,2-3-0-4-1,no_replay,0,no_replay,PASS,0.0,0.0,4,3,0.98,0.0,-0.98,0.98,160,10,128,2000,0,2000,20000
10,shuffle_2,2-3-0-4-1,no_replay,0,no_replay,PASS,0.0,0.0,1,4,0.969,0.969,0.0,0.0,160,10,128,2000,0,2000,20000
10,shuffle_2,2-3-0-4-1,experience_replay,100,er100,PASS,0.0,0.0,2,0,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
10,shuffle_2,2-3-0-4-1,experience_replay,100,er100,PASS,0.0,0.0,3,1,0.989,0.0,-0.989,0.989,170,10,128,2000,100,2100,21000
10,shuffle_2,2-3-0-4-1,experience_replay,100,er100,PASS,0.0,0.0,0,2,1.0,0.0,-1.0,1.0,170,10,128,2000,100,2100,21000
10,shuffle_2,2-3-0-4-1,experience_replay,100,er100,PASS,0.0,0.0,4,3,0.979,0.224,-0.755,0.755,170,10,128,2000,100,2100,21000
10,shuffle_2,2-3-0-4-1,experience_replay,100,er100,PASS,0.0,0.0,1,4,0.969,0.969,0.0,0.0,170,10,128,2000,100,2100,21000
10,shuffle_2,2-3-0-4-1,experience_replay,500,er500,PASS,0.0,0.0,2,0,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
10,shuffle_2,2-3-0-4-1,experience_replay,500,er500,PASS,0.0,0.0,3,1,0.977,0.295,-0.6819999999999999,0.6819999999999999,200,10,128,2000,500,2500,25000
10,shuffle_2,2-3-0-4-1,experience_replay,500,er500,PASS,0.0,0.0,0,2,0.996,0.89,-0.10599999999999998,0.10599999999999998,200,10,128,2000,500,2500,25000
10,shuffle_2,2-3-0-4-1,experience_replay,500,er500,PASS,0.0,0.0,4,3,0.97,0.885,-0.08499999999999996,0.08499999999999996,200,10,128,2000,500,2500,25000
10,shuffle_2,2-3-0-4-1,experience_replay,500,er500,PASS,0.0,0.0,1,4,0.965,0.965,0.0,0.0,200,10,128,2000,500,2500,25000
10,shuffle_2,2-3-0-4-1,ewc,0,ewc,PASS,100.0,100.0,2,0,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
10,shuffle_2,2-3-0-4-1,ewc,0,ewc,PASS,100.0,100.0,3,1,0.992,0.0,-0.992,0.992,160,10,128,2000,0,2000,20000
10,shuffle_2,2-3-0-4-1,ewc,0,ewc,PASS,100.0,100.0,0,2,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
10,shuffle_2,2-3-0-4-1,ewc,0,ewc,PASS,100.0,100.0,4,3,0.977,0.0,-0.977,0.977,160,10,128,2000,0,2000,20000
10,shuffle_2,2-3-0-4-1,ewc,0,ewc,PASS,100.0,100.0,1,4,0.972,0.972,0.0,0.0,160,10,128,2000,0,2000,20000
10,shuffle_3,1-2-0-3-4,no_replay,0,no_replay,PASS,0.0,0.0,1,0,0.982,0.0,-0.982,0.982,160,10,128,2000,0,2000,20000
10,shuffle_3,1-2-0-3-4,no_replay,0,no_replay,PASS,0.0,0.0,2,1,0.995,0.0,-0.995,0.995,160,10,128,2000,0,2000,20000
10,shuffle_3,1-2-0-3-4,no_replay,0,no_replay,PASS,0.0,0.0,0,2,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
10,shuffle_3,1-2-0-3-4,no_replay,0,no_replay,PASS,0.0,0.0,3,3,0.993,0.0,-0.993,0.993,160,10,128,2000,0,2000,20000
10,shuffle_3,1-2-0-3-4,no_replay,0,no_replay,PASS,0.0,0.0,4,4,0.978,0.978,0.0,0.0,160,10,128,2000,0,2000,20000
10,shuffle_3,1-2-0-3-4,experience_replay,100,er100,PASS,0.0,0.0,1,0,0.982,0.0,-0.982,0.982,160,10,128,2000,0,2000,20000
10,shuffle_3,1-2-0-3-4,experience_replay,100,er100,PASS,0.0,0.0,2,1,0.991,0.0,-0.991,0.991,170,10,128,2000,100,2100,21000
10,shuffle_3,1-2-0-3-4,experience_replay,100,er100,PASS,0.0,0.0,0,2,0.999,0.0,-0.999,0.999,170,10,128,2000,100,2100,21000
10,shuffle_3,1-2-0-3-4,experience_replay,100,er100,PASS,0.0,0.0,3,3,0.987,0.534,-0.45299999999999996,0.45299999999999996,170,10,128,2000,100,2100,21000
10,shuffle_3,1-2-0-3-4,experience_replay,100,er100,PASS,0.0,0.0,4,4,0.972,0.972,0.0,0.0,170,10,128,2000,100,2100,21000
10,shuffle_3,1-2-0-3-4,experience_replay,500,er500,PASS,0.0,0.0,1,0,0.982,0.0,-0.982,0.982,160,10,128,2000,0,2000,20000
10,shuffle_3,1-2-0-3-4,experience_replay,500,er500,PASS,0.0,0.0,2,1,0.985,0.005,-0.98,0.98,200,10,128,2000,500,2500,25000
10,shuffle_3,1-2-0-3-4,experience_replay,500,er500,PASS,0.0,0.0,0,2,0.994,0.882,-0.11199999999999999,0.11199999999999999,200,10,128,2000,500,2500,25000
10,shuffle_3,1-2-0-3-4,experience_replay,500,er500,PASS,0.0,0.0,3,3,0.985,0.896,-0.08899999999999997,0.08899999999999997,200,10,128,2000,500,2500,25000
10,shuffle_3,1-2-0-3-4,experience_replay,500,er500,PASS,0.0,0.0,4,4,0.975,0.975,0.0,0.0,200,10,128,2000,500,2500,25000
10,shuffle_3,1-2-0-3-4,ewc,0,ewc,PASS,100.0,100.0,1,0,0.982,0.0,-0.982,0.982,160,10,128,2000,0,2000,20000
10,shuffle_3,1-2-0-3-4,ewc,0,ewc,PASS,100.0,100.0,2,1,0.994,0.0,-0.994,0.994,160,10,128,2000,0,2000,20000
10,shuffle_3,1-2-0-3-4,ewc,0,ewc,PASS,100.0,100.0,0,2,0.999,0.0,-0.999,0.999,160,10,128,2000,0,2000,20000
10,shuffle_3,1-2-0-3-4,ewc,0,ewc,PASS,100.0,100.0,3,3,0.994,0.0,-0.994,0.994,160,10,128,2000,0,2000,20000
10,shuffle_3,1-2-0-3-4,ewc,0,ewc,PASS,100.0,100.0,4,4,0.988,0.988,0.0,0.0,160,10,128,2000,0,2000,20000
